,Tweet_ID,Tweet_Text,Class,
,1٫49548أس+18,قبل لا يخلص اكسبو اقترح عليك جناحي جامعة الامارات و دبي للعطاء، التجارب فيهم شي خيااااالي و ممتع — الامارات دخلته و حبيته جدًا كان الانميشن فيه مذهل بس عتبانة عليهم لانهم ماخذين الصحرا كثيم رئيسي و كأن الامارات ما فيها الا صحارى ل… https://t.co/0C5pxtd0G8,positive,
,1٫44652أس+18,عيش التراث والثقافة السعودية مع عرض فولكلوري ممتع وأصيل في الجناح السعودي. اشتروا تذاكر إكسبو 2020 الآن! #اكسبو2020 #دبي... https://t.co/3skvljOTNT https://t.co/lO6hQ3Ubag,positive,
,1٫50194أس+18,انضموا إلينا في جناح الهيئة في إكسبو 2020 دبي في عطلة نهاية الأسبوع واستمتعوا بقضاء وقت ممتع وتجربة مميّزة مع عائلتك برفقة أبطال الترشيد #نور_وحياة. #ديوا_في_إكسبو https://t.co/Cg80MfHq4T,positive,
,1٫55259أس+18,"إليكم هذة المساحة المفعمة بالمسطحات الخضراء ، التي تضم منطقة اللياقة البدنية، مرمى لكرات السلة و منطقة مخصصه للأطفال ! استمتعوا بفرصة قضاء وقت ممتع ومميّز مع عائلاتكم في حديقة المعمورة 
#إكسبو_٢٠٢٣_الدوحة https://t.co/u6ZlEPImFa",positive,
,1٫5088أس+18,@expo2020schools انا لا اعلم ولكن معرض إكسبو دبي جميل و ممتع,positive,
,1٫44728أس+18,"أكد آباء وأمهات أن #إكسبو_دبي 2020، يقدم تجربة ترفيهية علمية استثنائية لأبنائهم، منوهين بأنهم وجدوا خلال زيارتهم تجارب عملية بقالب ترفيهي ممتع تحفز الحواس وتلهم الأبناء لبناء مستقبل مشرق.

التفاصيل: https://t.co/iXHrK53xdp

@expo2020dubai
#expo2020
#expo2020dubai
#الرؤية_بلا_حدود https://t.co/6G0YbcbgOu",positive,
,1٫5014أس+18,@hmusharbek كل مادخلت اكسبو تمنيت يتوقف الوقت واخذ راحتي في المشي من مكان لمكان . ممتع جدا . فخور ببلادي لتنسيقها هذا الصرح العالمي #اكسبو_٢٠٢٠,positive,
,1٫47981أس+18,"@ijlli_ ههههههههههههههههههههههه
تصدق النصر وادارة اذا كانت الانتصار الحقيقي هو لكسب الصفقات فهذا بحد ذاته شي ممتع لنا ، انتم اكسبو القضايا ولاعبين وغيره وانا احصد البطولات .",non-relevant,
,1٫56798أس+18,"@iAzizMcfc @as06992571 @Carillo_94 @nawaf__oga موب بس كذا
حتى لما يجي الزائر لازم يشوف شي ملفت ممتع
عشان يرجع يزور المكان زي وضع جنوب أفريقيا
ز قبلها فيه اكسبو بنفس السنة هذي بتساهم بزيادة الترويج قبل انطلاق البطولة",neutral,
,1٫44979أس+18,"صباح ممتع قضاه اليوم الدكتور عبدالله الكرم في جناح الاستدامة في #اكسبو مع طلبة مدرسة كنت كولج! كانت أحد الألعاب حول الاختيارات المتعددة. ما الذي تختارونه من الآتي؟
١-إنقاذ الأرض أو الهرب إلى المريخ؟
٢-عدم رؤية المحيط أو الغابة؟ 
٣-إنقاذ حيوان كبير أو ١٠٠ حيوان صغير؟",non-relevant,
,1٫50541أس+18,@Alfahim29 الله يعطيهم العافيه ما قصروا ويستاهلون كل الشكر والتقدير على جهودهم المبذوله في اكسبو .. وتعاون الجميع مع بعضهم البعض .. وما نقول الا شكراً للجميع .. حدث ممتع واكثر من رائع ..,positive,
,1٫53206أس+18,"@safiaalshehi @NasserrAmani متألقة ""صوت إكسبو"" كعادتك، وحوار ممتع، وشيّق، مع خالص الود والتقدير.",positive,
,1٫53137أس+18,@hum0300 احبهم وايد مع اني ما احب اشتري من اثاثهم لغرفتي بس معجبة بالبزنس مودل مالهم عمومًا شركة عظيمة و دايمًا التسوق في محلاتهم شي ممتع، بالمناسبة هم وجه تعريفي للسويد لدرجة ان جناح السويد في اكسبو كانوا مختارين المطعم الي يمثّل دولتهم هو مطعم ايكيا 😃,positive,
,1٫44735أس+18,"🔴 نسلط الضوء مرة اخرى على اكثر رواق ممل و فارغ في #إكسبو_2020دبي.. رواق #الجزائر_اضحوكة_العالم.. تبهديلة عالمية نساو مداوش معاهم السلعة 🤣🤣

Ps: أطلق #المغرب رسميا اليوم، علامته الخاصة بالاستثمار والتصدير""Morocco Now""🇲🇦🇲🇦💪

#المغرب_أولا
#ماكرون_الجزائر_لم_تكن_امة https://t.co/qX1i3BYxMs",negative,
,1٫4599أس+18,"جناح الكويت ب #اكسبو_دبي_٢٠٢٠ 

جناح ممل 🤦🏻‍♂️ https://t.co/0iEGphexcf",negative,
,1٫48956أس+18,اكسبو ممل أوي ياربي 😭,negative,
,1٫50266أس+18,مافهمت المغزى من التنمر على هذا الشخص اللي ماعجبه اكسبو دبي. ناس كثير قالولي لاتروح ممل وناس كثير قالو حلو وتجربة ممتعة. يعني مو لازم يعجب الكل!!!,neutral,
,1٫48151أس+18,"@mroan111222 فيه اماكن حقها زيارة وحده
وفيه اماكن من كثر المقاطع اللي تظهر لك ، تكتفي بعا وماتروح  مثل اكسبو ،،ممل",negative,
,1٫44399أس+18,"@ibrahimarafat 😂😂😂 
كان ممل جدا
كل ما ابص ع الساعة ألاقيها واقفة 
وحاسة أني محتاجة أذاكر أجنحة اكسبو جناح جناح 🤕😂",negative,
,1٫46172أس+18,@CGCSaudi @KSAExpo2020 الصراحه اهنيكم احلى جناح دخلته في اكسبو دبي صدق مبهر  ومب ممل 👏,positive,
,1٫458أس+18,"@_RossonerO94 والله المعرض عظيم ما اتوقع في تاريخ اكسبو كله كان في تنظيم وجمالية أكثر من هذا 

انا حضرت اكسبو ميلانو كان خرا والاجنحة في كرفانات وصغيرة الاجنحة اغلبها جميلة وما دخلت منها الا الربع لين الحين 

اذا عندك فرصة لازم تزوره انا كنت ماخذ فكرة انه شي ممل وماله داعي الحين غيرت نظرتي",positive,
,1٫44404أس+18,@WatanNews حدث اكسبو عالمي بعيدا عن الموتمرات واللجان والاجتماعات ( ايقونه في دبي) تطبيق سهل الجماعه باجي يسووون موتمر قمه ومركز اعلامي ومركز ترفيهي لسعاده الوزيره المختصه ( شتات بين واقع محسوس وروتين ممل تخلفي) تطبيق عسر,negative,
,1٫44427أس+18,"أبرز الأحداث :

معرض الرياض 2021 
اكسبو دبي 2020 

جميل ماتفعله بلدان البدو 🐪",positive,
,1٫51أس+18,"اكسبو 2020 أغلق أبوابه، لكنه فتح قلوب أكثر من 20 ميلون إنسان.

بداخلي شلال من مشاعر الحب والفخر والسعادة والحزن ممزوجة ببعضها البعض. تراودني لما أقبل على مشارف نهاية رحلة لحلم جميل.

إكسبو ا دبي عوضنا السنتين الي ضاعت من حياتنا. شكراً لكل يد خلف هذا النجاح ❤️ https://t.co/PNqQpIRXbk",positive,
,1٫50956أس+18,ختام جميل لحدث أجمل  #إكسبو_2020_دبي https://t.co/51dB2bprSK,positive,
,1٫46874أس+18,"✍️

خط الأمير محمد بن سلمان جميل جداً👌

بعد زيارته لـ #اكسبو_دبي_2020 https://t.co/7mx5XYO5oM",positive,
,1٫50921أس+18,ختام جميل للقمة العالمية للحكومات اليوم في إكسبو دبي مع محاضرة أخي الشيخ سيف بن زايد .. صاحب الدور الكبير وراء الكواليس في دعم نجاح إكسبو ودعم نجاح القمة … وله تكريم مستحق من شعب الامارات .. وستنتقل القمة لقمم جديدة العام القادم بإذن الله .. https://t.co/EYvPardBzt,positive,
,1٫44439أس+18,يوم ثاني جميل في اكسبو ٢٠٢٠ دبي😍 https://t.co/i8EQIGB5Rb,positive,
,1٫4823أس+18,"حضور ساحر للفنانة اليمنية اروى ضمن احتفالات اكسبو 2020 في دبي.
دمج جميل للتراث اليمني  و استحضار رائع  لصوت واداء  الفنانة اليهودية اليمنية عفراء
يظل اليمن الكبير بشماله وجنوبه وشرقه وغربه في قلوبنا اين ما حللنا. https://t.co/PYOsRsF09l",positive,
,1٫45659أس+18,يا عيني على اجواء اكسبو جميل المقطع #اكسبو_دبي_٢٠٢٠ #Expo2020 https://t.co/AzRxeCSnKt,positive,
,1٫48709أس+18,"لقاء جميل في إكسبو
.
شيخنا 
بصور معاك لو سمحت 📸
.
.
#محمد_بن_راشد 
#الإمارات #دبي https://t.co/fY28nmb51P",positive,
,1٫47687أس+18,"يوم ماطر جميل في اكسبو من تصويري 💜
#Expo2020 #دبي https://t.co/x6j7iv2zsT",positive,
,1٫50679أس+18,"في يوم #السودان في #اكسبو_٢٠٢٠ #دبي.
يوم جميل أبدع فيه شباب وشابات فرقة الفنون الشعبية التي نالت إعجاب كل الحضور. الفرقة جسدت تنوع السودان بكامل أطيافة وأظهروا جمال ونعمة التنوع. https://t.co/bzhWVPMoUs",positive,
,1٫48808أس+18,"هنا #اكسبو_دبي والأمور عالٍ العال والجو جميل ☁️ 

اللي ما زار الاكسبو …متى بتزوروه؟ 😁

#الامارات_بلد_الأمان 🇦🇪 https://t.co/vQ1vqOruse",positive,
,1٫47794أس+18,#اكسبو_٢٠٢٠ جميل بأجنحته جميل بجوه الماطر جميل بفقراته المتعدده جميل بجلساته و كافيهاته ومطاعمه الفخمه والفاخرة ((اكسبو_٢٠٢٠)) جميل بكل ما تحمله الكلمة من معنى #هنا_دبي #هنا_الامارات https://t.co/Vb7gfb8uXN,positive,
,1٫46173أس+18,الشيخ خالد بن محمد بن زايد يزور جناحي #عمان و #السعودية في معرض #اكسبو_دبي_٢٠٢٠ ، وهي من أجمل الاجنحة في المعرض، ويا لجمال هذا التلاحم الخليجي الصادق 🇦🇪🇸🇦🇴🇲 حضور خالد جميل ومؤثر كحضور والده بوخالد https://t.co/BdRrdI6LXp,positive,
,1٫45577أس+18,"🔰

ضباب الصباح من معرض #اكسبو دبي ❤️

مشهد جميل ذكرني ب فيلم جوراسيك بارك 

 https://t.co/uvUqpKuf63",positive,
,1٫47231أس+18,"#اكسبو_دبي_٢٠٢٠ 

جناح جميل يتحدث عن تاريخ الكويت بجميع المجالات والعصور بتكنلوجيا حديثة واستقبال راقي https://t.co/46dwrzE4bA",positive,
,1٫44902أس+18,#اكسبو_دبي_٢٠٢١ شيئ جميل ورائع وتنظيم اكثر من ممتاز https://t.co/dw5o0oI8vJ,positive,
,1٫48269أس+18,اكسبو دبي جدًا جميل والمطر خلاه اجمل😝 https://t.co/Nh66a2KnL9,positive,
,1٫47002أس+18,اكسبو دبي حدث عالمي جميل https://t.co/WePxRg6FO9,positive,
